id,language,prompt,type_es,translation,type,lengh_words,lib,Title,description,categories,check,interesting,fellings,mix
27,es,Dame recomendaciones de libros infantiles llenos de aventuras y personajes entrañables.,Literatura infantil,Give me recommendations of children's books full of adventures and endearing characters.,Children's literature,12,9203,blackbeard's ghost,"A story about ghosts, pirates, and buried treasure. The three main characters two children and a sea captain will keep you captivated through their antics and adventures.",Juvenile Fiction,1,,,
27,es,Dame recomendaciones de libros infantiles llenos de aventuras y personajes entrañables.,Literatura infantil,Give me recommendations of children's books full of adventures and endearing characters.,Children's literature,12,65852,Chamario: Libro De Rimas Para Ninos (Rimas Y Adivinanzas) (Spanish Edition),"Enjoy a different story every day of the year with this beautifully illustrated treasury for boys. From traditional favorites to new tales, it is perfect for reading together or for children to read to themselves. Which story will you read today?",Juvenile Fiction,1,,,
27,es,Dame recomendaciones de libros infantiles llenos de aventuras y personajes entrañables.,Literatura infantil,Give me recommendations of children's books full of adventures and endearing characters.,Children's literature,12,38319,Rimas/ Rhymes (Clasicos / Classics) (Spanish Edition),"Enjoy a different story every day of the year with this beautifully illustrated treasury for boys. From traditional favorites to new tales, it is perfect for reading together or for children to read to themselves. Which story will you read today?",Juvenile Fiction,1,,,
28,en,I'm interested in a romantic novel set in a picturesque coastal town with vivid descriptions and a touch of mystery.,Romance,I'm interested in a romantic novel set in a picturesque coastal town with vivid descriptions and a touch of mystery.,Romance,20,76872,Heir to Govandhara,An absorbing and seductive fantasy novel that sweeps the reader into a world of warmth and beauty.,Fiction,1,1,,1
28,en,I'm interested in a romantic novel set in a picturesque coastal town with vivid descriptions and a touch of mystery.,Romance,I'm interested in a romantic novel set in a picturesque coastal town with vivid descriptions and a touch of mystery.,Romance,20,28516,Conch Shell Murder (Five Star First Edition Mystery),"Known for her highly acclaimed mysteries for the young adult audience, this is Francis' first adult mystery novel -- a suspense thriller combining a first-rate puzzle with some wonderfully entertaining character portraits. It's a classic whodunit filled with fun and suspense, all set against the tropical backdrop of Key West.",Fiction,1,1,,1
28,en,I'm interested in a romantic novel set in a picturesque coastal town with vivid descriptions and a touch of mystery.,Romance,I'm interested in a romantic novel set in a picturesque coastal town with vivid descriptions and a touch of mystery.,Romance,20,38304,Time-Kissed Destiny,"Flannery weaves a spellbinding time-travel story of a daring woman who seeks adventure, only to find herself trapped in the past with a handsome seafarer.",Fiction,1,1,,1
28,en,I'm interested in a romantic novel set in a picturesque coastal town with vivid descriptions and a touch of mystery.,Romance,I'm interested in a romantic novel set in a picturesque coastal town with vivid descriptions and a touch of mystery.,Romance,20,29412,Atlantis: The Lost City (Turtleback School & Library Binding Edition) (DK Eyewitness Readers: Level 4),For use in schools and libraries only. A class trip to a beautiful island is overshadowed by a local myth about a mysterious ship that may have ties to the lost city of Atlantis.,Juvenile Fiction,1,1,,1
28,en,I'm interested in a romantic novel set in a picturesque coastal town with vivid descriptions and a touch of mystery.,Romance,I'm interested in a romantic novel set in a picturesque coastal town with vivid descriptions and a touch of mystery.,Romance,20,21809,"Cape Light (Cape Light Series, Book 1)","A heartwarming novel from America's most popular living artist journeys to the picturesque village of Cape Light on the coast of New England, a hamlet populated by colorful inhabitants who share a strong sense of community and caring for their neighbors. Reprint.",Fiction,1,1,,1
28,en,Suggest a collection of short stories that delves into the complexities of human relationships and emotions.,Children's literature,Suggest a collection of short stories that delves into the complexities of human relationships and emotions.,Children's literature,16,84764,Interim in the Desert,"A collection of short stories that deal with the difficulties of adolescence, and portrays adults still groping for those identities the young believe they have already.",Fiction,1,,,
28,en,Suggest a collection of short stories that delves into the complexities of human relationships and emotions.,Children's literature,Suggest a collection of short stories that delves into the complexities of human relationships and emotions.,Children's literature,16,27146,The Memory of Hands,"The Memory of Hands is a collection of ten short stories exploring the turbulent transition of faith and culture from the Indian subcontinent to small town America. Told with insight and sensitivity, these tales highlight the contradictions between what is and what is supposed to be.",Fiction,1,,,
28,en,Suggest a collection of short stories that delves into the complexities of human relationships and emotions.,Children's literature,Suggest a collection of short stories that delves into the complexities of human relationships and emotions.,Children's literature,16,39600,The Riddle Song and Other Rememberings,"A collection of stirring interrelated essays blends elements of fiction and real life to delve deeply into the nature of familial relationships, kinship, and individuality. By the author of Naked as Eve.",Biography & Autobiography,1,,,
28,en,Suggest a collection of short stories that delves into the complexities of human relationships and emotions.,Children's literature,Suggest a collection of short stories that delves into the complexities of human relationships and emotions.,Children's literature,16,83659,The Dialogues of Time and Entropy,A collection of short stories explores such themes as the impact of the past on the present and of one person on another.,Fiction,1,,,
28,en,Suggest a collection of short stories that delves into the complexities of human relationships and emotions.,Children's literature,Suggest a collection of short stories that delves into the complexities of human relationships and emotions.,Children's literature,16,73970,Pink Instrument: Poems,"A collection of poems reflects the character, desires, and contradictions of contemporary society",Poetry,1,,,
